Region,Category,State,Brand,Store,Order Type,Payment Method,Time,Total Orders,Gross Sales,Discount Amount,Disc Percent,Net Sales,COGS,Gross Margin Amount,Gross Margin %,Net Margin Amount,Net Margin %,Avg Order to Req Days,Avg Order to Delivery Days,Avg Order Value
East,Clothing,Orissa,Keona,Cuttack,Contact Center,Debit Card,Nov-2012,1.0,1104.0,88.32,8.0,1016.0,717.6,386.4,35.0,298.1,29.340551181102363,7.0,16.0,1104.0
East,Clothing,Orissa,Keona,Cuttack,Website,Credit Card EMI,Jun-2012,1.0,489.0,58.68,12.0,430.0,269.0,220.1,45.010224948875255,161.4,37.53488372093023,1.0,1.0,489.0
East,Clothing,Orissa,Killer,Bhubaneswar,Catalogue,Gift Coupons,Dec-2012,1.0,2299.0,229.9,10.0,2069.0,2023.1,275.9,12.000869943453676,46.0,2.22329627839536,5.0,10.0,2299.0
East,Clothing,Orissa,Killer,Bhubaneswar,Contact Center,Credit Card EMI,Nov-2012,1.0,1099.0,252.77,23.0,846.0,769.3,329.7,30.0,76.9,9.08983451536643,7.0,13.0,1099.0
East,Clothing,Orissa,Killer,Bhubaneswar,Contact Center,Net Banking,Jan-2012,1.0,899.0,206.77,23.0,692.0,494.5,404.6,45.00556173526141,197.8,28.58381502890174,1.0,10.0,899.0
East,Clothing,Orissa,Killer,Bhubaneswar,Contact Center,Net Banking,Feb-2012,1.0,1699.0,101.94,6.0,1597.0,1495.1,203.9,12.001177163037081,101.9,6.380713838447089,4.0,7.0,1699.0
East,Clothing,Orissa,Kraus,Bhubaneswar,Contact Center,Credit Card,Oct-2012,1.0,1145.0,240.45,21.0,905.0,801.5,343.5,30.0,103.1,11.392265193370166,4.0,8.0,1145.0
East,Clothing,Orissa,Kraus,Bhubaneswar,Website,Credit Card EMI,Apr-2012,1.0,1025.0,235.75,23.0,789.0,871.3,153.8,15.00487804878049,-82.0,-10.392902408111533,9.0,9.0,1025.0
East,Clothing,Orissa,Kraus,Bhubaneswar,Website,Credit Card EMI,Dec-2012,1.0,947.0,66.29,7.000000000000001,881.0,520.9,426.2,45.0052798310454,359.9,40.851305334846764,9.0,19.0,947.0
East,Clothing,Orissa,Lawman,Bhubaneswar,Contact Center,Cash on Delivery,Apr-2012,1.0,1799.0,107.94,6.0,1691.0,1529.2,269.9,15.00277932184547,161.9,9.574216439976347,4.0,7.0,1799.0
East,Clothing,Orissa,Lawman,Bhubaneswar,Contact Center,Net Banking,Jan-2012,1.0,1595.0,334.95,21.0,1260.0,1036.8,558.3,35.00313479623824,223.3,17.72222222222222,7.0,9.0,1595.0
East,Clothing,Orissa,Lawman,Cuttack,Catalogue,Cash on Delivery,Aug-2012,1.0,2199.0,263.88,12.0,1935.0,1869.2,329.9,15.002273760800364,66.0,3.4108527131782944,5.0,6.0,2199.0
East,Clothing,Orissa,Lee,Bhubaneswar,Contact Center,Net Banking,May-2012,1.0,749.0,104.86,14.000000000000002,644.0,524.3,224.7,30.0,119.8,18.60248447204969,9.0,17.0,749.0
East,Clothing,Orissa,Levi Strauss,Bhubaneswar,Catalogue,Net Banking,Dec-2012,1.0,1999.0,299.85,15.0,1699.0,1699.2,299.9,15.002501250625311,0.0,0.0,4.0,4.0,1999.0
East,Clothing,Orissa,Levi Strauss,Bhubaneswar,Contact Center,Cash on Delivery,May-2012,1.0,2499.0,524.79,21.0,1974.0,1749.3,749.7,30.000000000000004,224.9,11.393110435663628,4.0,7.0,2499.0
East,Clothing,Orissa,Levi Strauss,Bhubaneswar,Contact Center,Credit Card,Sep-2012,1.0,1519.0,121.52,8.0,1397.0,1245.6,273.4,17.998683344305462,151.9,10.873299928418039,4.0,12.0,1519.0
East,Clothing,Orissa,Levi Strauss,Bhubaneswar,Website,Credit Card,Jun-2012,1.0,2259.0,474.39,21.0,1785.0,1581.3,677.7,30.000000000000004,203.3,11.38935574229692,4.0,13.0,2259.0
East,Clothing,Orissa,Levi Strauss,Bhubaneswar,Website,Debit Card,May-2012,1.0,3998.0,959.52,24.0,3038.0,2598.7,1399.3,35.0,439.8,14.476629361421988,4.0,10.0,3998.0
East,Clothing,Orissa,Levi Strauss,Cuttack,Contact Center,Debit Card,Dec-2012,1.0,2100.0,714.0,34.0,1386.0,1155.0,945.0,45.0,231.0,16.666666666666664,9.0,17.0,2100.0
East,Clothing,Orissa,Mufti,Bhubaneswar,Contact Center,Debit Card,Nov-2012,1.0,1650.0,379.5,23.0,1271.0,1072.5,577.5,35.0,198.0,15.578284815106217,1.0,11.0,1650.0
East,Clothing,Orissa,Nihaar,Bhubaneswar,Catalogue,Debit Card,May-2012,1.0,649.0,77.88,12.0,571.0,532.2,116.8,17.996918335901384,38.9,6.812609457092819,5.0,5.0,649.0
East,Clothing,Orissa,Nihaar,Bhubaneswar,Contact Center,Credit Card EMI,Jul-2012,1.0,1025.0,215.25,21.0,810.0,768.8,256.3,25.004878048780487,41.0,5.061728395061729,4.0,7.0,1025.0
East,Clothing,Orissa,Nihaar,Cuttack,Catalogue,Net Banking,Feb-2012,1.0,945.0,198.45,21.0,747.0,661.5,283.5,30.0,85.1,11.392235609103079,1.0,2.0,945.0
East,Clothing,Orissa,Ninteen,Bhubaneswar,Catalogue,Gift Coupons,Feb-2012,1.0,499.0,104.79,21.0,394.0,374.3,124.8,25.01002004008016,20.0,5.0761421319796955,5.0,5.0,499.0
East,Clothing,Orissa,Ninteen,Bhubaneswar,Contact Center,Credit Card,Aug-2012,1.0,249.0,52.29,21.0,197.0,174.3,74.7,30.0,22.4,11.370558375634516,4.0,4.0,249.0
East,Clothing,Orissa,Ninteen,Bhubaneswar,Website,Credit Card EMI,Jun-2012,1.0,545.0,130.8,24.0,414.0,299.8,245.3,45.00917431192661,114.5,27.657004830917874,5.0,15.0,545.0
East,Clothing,Orissa,Ninteen,Cuttack,Contact Center,Cash on Delivery,Oct-2012,1.0,199.0,41.79,21.0,157.0,149.3,49.8,25.025125628140703,8.0,5.095541401273886,7.0,11.0,199.0
East,Clothing,Orissa,Noi,Bhubaneswar,Others,Debit Card,Jul-2012,1.0,399.0,83.79,21.0,315.0,219.5,179.6,45.0125313283208,95.8,30.412698412698415,5.0,8.0,399.0
East,Clothing,Orissa,Peter England,Bhubaneswar,Contact Center,Gift Coupons,Feb-2012,1.0,1200.0,72.0,6.0,1128.0,840.0,360.0,30.0,288.0,25.53191489361702,1.0,2.0,1200.0
East,Clothing,Orissa,Peter England,Bhubaneswar,Contact Center,Gift Coupons,Jun-2012,1.0,899.0,134.85,15.0,764.0,629.3,269.7,30.0,134.9,17.657068062827225,9.0,14.0,899.0
East,Clothing,Orissa,Pudu Lifestyle,Bhubaneswar,Others,Net Banking,Mar-2012,1.0,2895.0,665.85,23.0,2229.0,1592.3,1302.8,45.00172711571675,636.9,28.573351278600267,4.0,5.0,2895.0
East,Clothing,Orissa,Pudu Lifestyle,Bhubaneswar,Website,Credit Card EMI,Feb-2012,1.0,2950.0,737.5,25.0,2213.0,1622.5,1327.5,45.0,590.0,26.660641662901043,1.0,9.0,2950.0
East,Clothing,Orissa,Pudu Lifestyle,Cuttack,Website,Cash on Delivery,Jun-2012,1.0,2950.0,383.5,13.0,2567.0,1622.5,1327.5,45.0,944.0,36.774444877288666,4.0,5.0,2950.0
East,Clothing,Orissa,Puma,Bhubaneswar,Contact Center,Cash on Delivery,Nov-2012,1.0,925.0,194.25,21.0,731.0,601.3,323.8,35.005405405405405,129.5,17.71545827633379,9.0,10.0,925.0
East,Clothing,Orissa,Puma,Bhubaneswar,Contact Center,Credit Card,May-2012,1.0,1245.0,286.35,23.0,959.0,684.8,560.3,45.00401606425702,273.9,28.561001042752864,9.0,9.0,1245.0
East,Clothing,Orissa,Reebok,Bhubaneswar,Contact Center,Debit Card,Nov-2012,1.0,425.0,97.75,23.0,327.0,297.5,127.5,30.0,29.8,9.113149847094801,4.0,9.0,425.0
East,Clothing,Orissa,Sports 52 Wear,Bhubaneswar,Catalogue,Credit Card,Jun-2012,1.0,990.0,237.6,24.0,752.0,544.5,445.5,45.0,207.9,27.646276595744684,4.0,14.0,990.0
East,Clothing,Orissa,Sports 52 Wear,Bhubaneswar,Website,Debit Card,Feb-2012,1.0,990.0,207.9,21.0,782.0,841.5,148.5,15.0,-59.4,-7.595907928388747,1.0,2.0,990.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Contact Center,Credit Card EMI,Sep-2012,1.0,1699.0,390.77,23.0,1308.0,934.5,764.6,45.002942907592704,373.8,28.57798165137615,6.0,9.0,1699.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Contact Center,Debit Card,Jan-2012,1.0,999.0,209.79,21.0,789.0,599.4,399.6,40.0,189.8,24.05576679340938,5.0,8.0,999.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Contact Center,Debit Card,Dec-2012,1.0,799.0,191.76,24.0,607.0,439.5,359.6,45.00625782227785,167.8,27.64415156507414,4.0,10.0,799.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Others,Debit Card,Apr-2012,1.0,1699.0,237.86,14.000000000000002,1461.0,934.5,764.6,45.002942907592704,526.7,36.050650239561946,5.0,13.0,1699.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Website,Cash on Delivery,Feb-2012,1.0,1799.0,431.76,24.0,1367.0,1079.4,719.6,40.0,287.8,21.05340160936357,1.0,10.0,1799.0
East,Clothing,Orissa,U S Polo Assn,Bhubaneswar,Website,Debit Card,Apr-2012,1.0,799.0,95.88,12.0,703.0,519.4,279.7,35.006257822277846,183.8,26.145092460881937,4.0,5.0,799.0
East,Clothing,Orissa,Van Heusen,Bhubaneswar,Catalogue,Gift Coupons,Mar-2012,1.0,1699.0,407.76,24.0,1291.0,1189.3,509.7,30.0,101.9,7.893106119287374,3.0,6.0,1699.0
East,Clothing,Orissa,Van Heusen,Bhubaneswar,Contact Center,Cash on Delivery,Oct-2012,1.0,1699.0,390.77,23.0,1308.0,1274.3,424.8,25.0029429075927,34.0,2.599388379204893,4.0,8.0,1699.0
East,Clothing,Orissa,Van Heusen,Bhubaneswar,Website,Credit Card EMI,May-2012,1.0,1999.0,419.79,21.0,1579.0,1699.2,299.9,15.002501250625311,-119.9,-7.593413552881572,9.0,14.0,1999.0
East,Clothing,Orissa,Van Heusen,Bhubaneswar,Website,Gift Coupons,Nov-2012,1.0,1599.0,207.87,13.0,1391.0,1039.4,559.7,35.00312695434647,351.8,25.291157440690153,7.0,15.0,1599.0
East,Clothing,Orissa,Van Heusen,Bhubaneswar,Website,Net Banking,Dec-2012,1.0,2499.0,349.86,14.000000000000002,2149.0,1999.2,499.8,20.0,149.9,6.975337366216845,9.0,12.0,2499.0
East,Clothing,Orissa,Van Heusen,Cuttack,Contact Center,Debit Card,Mar-2012,1.0,1699.0,424.75,25.0,1274.0,1189.3,509.7,30.0,85.0,6.671899529042387,4.0,8.0,1699.0
East,Clothing,Orissa,Wrangler,Bhubaneswar,Contact Center,Gift Coupons,Dec-2012,1.0,2307.0,322.98,14.000000000000002,1984.0,1499.6,807.5,35.00216731686173,484.5,24.420362903225808,2.0,11.0,2307.0
East,Clothing,Orissa,Wrangler,Bhubaneswar,Others,Credit Card,Aug-2012,1.0,1449.0,304.29,21.0,1145.0,869.4,579.6,40.0,275.3,24.04366812227074,4.0,13.0,1449.0
East,Clothing,Orissa,Wrangler,Bhubaneswar,Others,Gift Coupons,Feb-2012,1.0,1645.0,411.25,25.0,1234.0,1069.3,575.8,35.003039513677805,164.5,13.330632090761751,4.0,12.0,1645.0
East,Clothing,Orissa,Wrangler,Bhubaneswar,Website,Net Banking,Feb-2012,1.0,1765.0,405.95,23.0,1359.0,970.8,794.3,45.0028328611898,388.3,28.572479764532744,5.0,8.0,1765.0
East,Clothing,Orissa,Wrangler,Cuttack,Contact Center,Credit Card,Sep-2012,1.0,2546.0,356.44,14.000000000000002,2190.0,2189.6,356.4,13.998428908091123,0.0,0.0,4.0,12.0,2546.0
East,Clothing,Orissa,Wrangler,Cuttack,Contact Center,Debit Card,Mar-2012,1.0,1645.0,345.45,21.0,1300.0,1447.6,197.4,12.000000000000002,-148.1,-11.392307692307693,7.0,10.0,1645.0
East,Clothing,West Bengal,Adidas,Jorhat,Contact Center,Credit Card,Apr-2012,1.0,1299.0,155.88,12.0,1143.0,909.3,389.7,30.0,233.8,20.45494313210849,7.0,7.0,1299.0
East,Clothing,West Bengal,Adidas,Kolkata,Catalogue,Cash on Delivery,Sep-2012,1.0,1119.0,78.33,7.000000000000001,1041.0,984.7,134.3,12.001787310098303,56.0,5.379442843419788,4.0,8.0,1119.0
East,Clothing,West Bengal,Adidas,Kolkata,Catalogue,Credit Card EMI,May-2012,1.0,899.0,125.86,14.000000000000002,773.0,494.5,404.6,45.00556173526141,278.7,36.05433376455369,4.0,7.0,899.0
East,Clothing,West Bengal,Adidas,Kolkata,Catalogue,Credit Card EMI,Aug-2012,1.0,999.0,69.93,7.000000000000001,929.0,699.3,299.7,30.0,229.8,24.73627556512379,4.0,4.0,999.0
East,Clothing,West Bengal,Adidas,Kolkata,Catalogue,Gift Coupons,Dec-2012,1.0,3198.0,799.5,25.0,2399.0,2718.3,479.7,15.0,-319.8,-13.330554397665695,5.0,11.0,3198.0
East,Clothing,West Bengal,Adidas,Kolkata,Others,Debit Card,Jul-2012,1.0,1199.0,275.77,23.0,923.0,959.2,239.8,20.0,-36.0,-3.9003250270855903,10.0,14.0,1199.0
East,Clothing,West Bengal,Adidas,Kolkata,Website,Cash on Delivery,Apr-2012,1.0,1599.0,223.86,14.000000000000002,1375.0,959.4,639.6,40.0,415.7,30.23272727272727,7.0,17.0,1599.0
East,Clothing,West Bengal,Adidas,Kolkata,Website,Gift Coupons,Jun-2012,2.0,2298.0,728.3399999999999,33.0,1569.0,1478.6999999999998,819.3,35.65274151436031,90.9,5.7934990439770555,6.0,6.5,1149.0
East,Clothing,West Bengal,Adidas,Silchar,Contact Center,Credit Card EMI,Oct-2012,1.0,1499.0,104.93,7.000000000000001,1394.0,1049.3,449.7,30.0,344.8,24.73457675753228,1.0,3.0,1499.0
East,Clothing,West Bengal,Adidas,Silchar,Contact Center,Net Banking,Jan-2012,1.0,1599.0,399.75,25.0,1199.0,1119.3,479.7,30.0,80.0,6.672226855713094,9.0,9.0,1599.0
East,Clothing,West Bengal,Adidas,Silchar,Website,Net Banking,Oct-2012,1.0,1299.0,311.76,24.0,987.0,844.4,454.7,35.00384911470362,142.9,14.47821681864235,7.0,16.0,1299.0
East,Clothing,West Bengal,Adidas,Siliguri,Contact Center,Credit Card EMI,Jan-2012,1.0,1199.0,143.88,12.0,1055.0,779.4,419.7,35.00417014178482,275.8,26.14218009478673,10.0,12.0,1199.0
East,Clothing,West Bengal,Adidas,Siliguri,Contact Center,Gift Coupons,Oct-2012,1.0,1599.0,367.77,23.0,1231.0,1279.2,319.8,20.0,-48.0,-3.899268887083672,4.0,14.0,1599.0
East,Clothing,West Bengal,Allen Solly,Jorhat,Website,Cash on Delivery,Mar-2012,1.0,945.0,198.45,21.0,747.0,614.3,330.8,35.00529100529101,132.3,17.71084337349398,5.0,10.0,945.0
East,Clothing,West Bengal,Allen Solly,Jorhat,Website,Gift Coupons,Sep-2012,1.0,3798.0,455.76,12.0,3342.0,3228.3,569.7,15.000000000000002,113.9,3.408138839018552,5.0,8.0,3798.0
East,Clothing,West Bengal,Allen Solly,Kharagpur,Others,Cash on Delivery,Mar-2012,1.0,1699.0,356.79,21.0,1342.0,934.5,764.6,45.002942907592704,407.8,30.387481371087926,4.0,14.0,1699.0
East,Clothing,West Bengal,Allen Solly,Kharagpur,Website,Debit Card,Mar-2012,1.0,1599.0,191.88,12.0,1407.0,1407.1,191.9,12.001250781738587,0.0,0.0,7.0,12.0,1599.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Catalogue,Debit Card,Mar-2012,1.0,2350.0,540.5,23.0,1810.0,1410.0,940.0,40.0,399.5,22.07182320441989,5.0,8.0,2350.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Catalogue,Debit Card,Jun-2012,1.0,749.0,239.68,32.0,509.0,449.4,299.6,40.0,59.9,11.768172888015718,10.0,10.0,749.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Catalogue,Gift Coupons,Nov-2012,1.0,2350.0,540.5,23.0,1810.0,1645.0,705.0,30.0,164.5,9.088397790055248,4.0,5.0,2350.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Cash on Delivery,Jun-2012,1.0,1495.0,313.95,21.0,1181.0,971.8,523.3,35.003344481605346,209.3,17.72226926333616,9.0,10.0,1495.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Cash on Delivery,Jul-2012,1.0,945.0,302.4,32.0,643.0,661.5,283.5,30.0,-18.9,-2.9393468118195956,5.0,10.0,945.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Cash on Delivery,Aug-2012,1.0,945.0,226.8,24.0,718.0,661.5,283.5,30.0,56.7,7.896935933147632,7.0,11.0,945.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Cash on Delivery,Sep-2012,1.0,2690.0,564.9,21.0,2125.0,2152.0,538.0,20.0,-26.9,-1.2658823529411765,1.0,3.0,2690.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Credit Card,Jan-2012,1.0,2499.0,624.75,25.0,1874.0,1624.4,874.7,35.00200080032013,249.9,13.335112059765208,7.0,9.0,2499.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Credit Card EMI,Sep-2012,1.0,539.0,113.19,21.0,426.0,501.3,37.7,6.994434137291281,-75.5,-17.72300469483568,1.0,4.0,539.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Debit Card,Jan-2012,1.0,1578.0,189.36,12.0,1389.0,1183.5,394.5,25.0,205.1,14.766018718502519,1.0,4.0,1578.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Gift Coupons,Feb-2012,1.0,1599.0,399.75,25.0,1199.0,1039.4,559.7,35.00312695434647,159.9,13.336113427856548,4.0,9.0,1599.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Contact Center,Gift Coupons,Nov-2012,1.0,2300.0,276.0,12.0,2024.0,1610.0,690.0,30.0,414.0,20.454545454545457,9.0,17.0,2300.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Others,Credit Card EMI,Jun-2012,1.0,1105.0,254.15,23.0,851.0,773.5,331.5,30.0,77.4,9.0951821386604,1.0,7.0,1105.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Others,Credit Card EMI,Aug-2012,1.0,2499.0,249.9,10.0,2249.0,1749.3,749.7,30.000000000000004,499.8,22.223210315695866,9.0,18.0,2499.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Others,Net Banking,Jul-2012,1.0,2918.0,291.8,10.0,2626.0,2042.6,875.4,30.0,583.6,22.223914699162226,5.0,9.0,2918.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Website,Credit Card,Jun-2012,1.0,539.0,113.19,21.0,426.0,296.5,242.6,45.009276437847866,129.4,30.375586854460096,6.0,6.0,539.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Website,Credit Card,Jul-2012,1.0,1450.0,174.0,12.0,1276.0,942.5,507.5,35.0,333.5,26.136363636363637,10.0,13.0,1450.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Website,Credit Card,Aug-2012,1.0,1245.0,311.25,25.0,934.0,747.0,498.0,40.0,186.8,20.0,9.0,17.0,1245.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Website,Debit Card,Oct-2012,1.0,3530.0,741.3,21.0,2789.0,1941.5,1588.5,45.0,847.2,30.37647902474005,1.0,2.0,3530.0
East,Clothing,West Bengal,Allen Solly,Kolkata,Website,Debit Card,Dec-2012,1.0,845.0,177.45,21.0,668.0,633.8,211.3,25.005917159763314,33.8,5.0598802395209574,7.0,7.0,845.0
East,Clothing,West Bengal,Allen Solly,Silchar,Catalogue,Cash on Delivery,Jan-2012,1.0,1495.0,179.4,12.0,1316.0,971.8,523.3,35.003344481605346,343.9,26.1322188449848,4.0,4.0,1495.0
East,Clothing,West Bengal,Allen Solly,Silchar,Contact Center,Gift Coupons,Mar-2012,1.0,1345.0,282.45,21.0,1063.0,941.5,403.5,30.0,121.1,11.392285983066792,4.0,4.0,1345.0
East,Clothing,West Bengal,Allen Solly,Silchar,Contact Center,Gift Coupons,Oct-2012,1.0,2499.0,324.87,13.0,2174.0,1874.3,624.8,25.00200080032013,299.9,13.794848206071755,4.0,7.0,2499.0
East,Clothing,West Bengal,Allen Solly,Silchar,Others,Credit Card,Mar-2012,1.0,1105.0,232.05,21.0,873.0,718.3,386.8,35.00452488687783,154.7,17.7205040091638,9.0,17.0,1105.0
East,Clothing,West Bengal,Allen Solly,Silchar,Others,Credit Card EMI,Nov-2012,1.0,1345.0,282.45,21.0,1063.0,874.3,470.8,35.003717472118964,188.3,17.714016933207905,7.0,10.0,1345.0
East,Clothing,West Bengal,Allen Solly,Silchar,Website,Gift Coupons,May-2012,1.0,945.0,198.45,21.0,747.0,860.0,85.1,9.005291005291005,-113.4,-15.180722891566264,7.0,13.0,945.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Catalogue,Credit Card,Oct-2012,1.0,5098.0,713.72,14.000000000000002,4384.0,3058.8,2039.2,40.0,1325.5,30.234945255474454,5.0,8.0,5098.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Contact Center,Credit Card,Apr-2012,1.0,1105.0,132.6,12.0,972.0,972.4,132.6,12.0,0.0,0.0,1.0,1.0,1105.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Contact Center,Debit Card,Nov-2012,1.0,2918.0,350.16,12.0,2568.0,2188.5,729.5,25.0,379.3,14.770249221183802,4.0,8.0,2918.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Others,Credit Card,Mar-2012,1.0,1599.0,399.75,25.0,1199.0,1119.3,479.7,30.0,80.0,6.672226855713094,7.0,9.0,1599.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Others,Net Banking,Jan-2012,1.0,1765.0,564.8,32.0,1200.0,970.8,794.3,45.0028328611898,229.5,19.125,9.0,10.0,1765.0
East,Clothing,West Bengal,Allen Solly,Siliguri,Website,Credit Card,Nov-2012,1.0,1599.0,335.79,21.0,1263.0,879.5,719.6,45.00312695434647,383.8,30.387965162311957,10.0,15.0,1599.0
East,Clothing,West Bengal,American Swan,Jorhat,Catalogue,Debit Card,Mar-2012,1.0,399.0,23.94,6.0,375.0,279.3,119.7,30.0,95.8,25.546666666666667,7.0,9.0,399.0
East,Clothing,West Bengal,American Swan,Kharagpur,Contact Center,Credit Card EMI,Mar-2012,1.0,489.0,39.12,8.0,450.0,342.3,146.7,30.0,107.6,23.91111111111111,9.0,17.0,489.0
East,Clothing,West Bengal,American Swan,Kolkata,Catalogue,Credit Card EMI,May-2012,1.0,425.0,51.0,12.0,374.0,297.5,127.5,30.0,76.5,20.454545454545457,7.0,13.0,425.0
East,Clothing,West Bengal,American Swan,Silchar,Website,Cash on Delivery,Nov-2012,1.0,425.0,89.25,21.0,336.0,297.5,127.5,30.0,38.3,11.398809523809524,1.0,10.0,425.0
East,Clothing,West Bengal,American Swan,Siliguri,Website,Net Banking,Nov-2012,1.0,448.0,94.08,21.0,354.0,291.2,156.8,35.0,62.7,17.71186440677966,1.0,11.0,448.0
East,Clothing,West Bengal,Anahi,Jorhat,Contact Center,Cash on Delivery,Oct-2012,1.0,1025.0,133.25,13.0,892.0,768.8,256.3,25.004878048780487,123.0,13.789237668161435,1.0,2.0,1025.0
East,Clothing,West Bengal,Anahi,Jorhat,Others,Cash on Delivery,Nov-2012,1.0,1025.0,123.0,12.0,902.0,717.5,307.5,30.0,184.5,20.454545454545457,4.0,13.0,1025.0
East,Clothing,West Bengal,Anahi,Kharagpur,Catalogue,Gift Coupons,Jul-2012,1.0,699.0,83.88,12.0,615.0,489.3,209.7,30.0,125.8,20.45528455284553,5.0,9.0,699.0
East,Clothing,West Bengal,Anahi,Kolkata,Contact Center,Cash on Delivery,Mar-2012,1.0,1599.0,383.76,24.0,1215.0,1199.3,399.8,25.003126954346467,16.0,1.316872427983539,1.0,6.0,1599.0
East,Clothing,West Bengal,Anahi,Kolkata,Contact Center,Credit Card,Dec-2012,1.0,1500.0,180.0,12.0,1320.0,900.0,600.0,40.0,420.0,31.818181818181817,4.0,14.0,1500.0
East,Clothing,West Bengal,Anahi,Kolkata,Others,Debit Card,Jan-2012,1.0,1599.0,335.79,21.0,1263.0,1119.3,479.7,30.0,143.9,11.393507521773556,10.0,14.0,1599.0
East,Clothing,West Bengal,Anahi,Silchar,Contact Center,Debit Card,Sep-2012,1.0,639.0,63.9,10.0,575.0,447.3,191.7,30.0,127.8,22.226086956521737,1.0,4.0,639.0
East,Clothing,West Bengal,Anahi,Siliguri,Contact Center,Cash on Delivery,Sep-2012,1.0,799.0,167.79,21.0,631.0,519.4,279.7,35.006257822277846,111.9,17.733755942947703,1.0,6.0,799.0
East,Clothing,West Bengal,AND,Kolkata,Catalogue,Debit Card,Sep-2012,1.0,1325.0,278.25,21.0,1047.0,1126.3,198.8,15.00377358490566,-79.5,-7.593123209169055,7.0,9.0,1325.0
East,Clothing,West Bengal,AND,Kolkata,Contact Center,Credit Card,Nov-2012,1.0,2035.0,468.05,23.0,1567.0,1424.5,610.5,30.0,142.5,9.093809827696235,9.0,19.0,2035.0
East,Clothing,West Bengal,AND,Kolkata,Website,Credit Card,Jan-2012,1.0,2850.0,598.5,21.0,2252.0,2137.5,712.5,25.0,114.0,5.0621669626998225,4.0,4.0,2850.0
East,Clothing,West Bengal,AND,Kolkata,Website,Debit Card,Jun-2012,1.0,1049.0,220.29,21.0,829.0,629.4,419.6,40.0,199.3,24.041013268998796,4.0,4.0,1049.0
East,Clothing,West Bengal,AND,Silchar,Contact Center,Credit Card,Oct-2012,1.0,1245.0,149.4,12.0,1096.0,933.8,311.3,25.00401606425703,161.9,14.771897810218979,4.0,6.0,1245.0
East,Clothing,West Bengal,AND,Siliguri,Contact Center,Debit Card,Oct-2012,1.0,1399.0,293.79,21.0,1105.0,839.4,559.6,40.0,265.8,24.05429864253394,7.0,10.0,1399.0
East,Clothing,West Bengal,AND,Siliguri,Website,Debit Card,Mar-2012,1.0,949.0,237.25,25.0,712.0,664.3,284.7,30.0,47.5,6.671348314606742,10.0,19.0,949.0
East,Clothing,West Bengal,Aneri,Kolkata,Contact Center,Gift Coupons,Sep-2012,1.0,850.0,178.5,21.0,672.0,748.0,102.0,12.0,-76.5,-11.383928571428571,1.0,1.0,850.0
East,Clothing,West Bengal,Aneri,Kolkata,Website,Debit Card,Feb-2012,1.0,1119.0,234.99,21.0,884.0,951.2,167.9,15.004468275245756,-67.1,-7.590497737556561,1.0,1.0,1119.0
East,Clothing,West Bengal,Arrow,Kharagpur,Catalogue,Gift Coupons,Dec-2012,1.0,2700.0,324.0,12.0,2376.0,1755.0,945.0,35.0,621.0,26.136363636363637,7.0,10.0,2700.0
East,Clothing,West Bengal,Arrow,Kolkata,Catalogue,Gift Coupons,May-2012,1.0,959.0,115.08,12.0,844.0,834.3,124.7,13.003128258602711,9.6,1.1374407582938388,10.0,12.0,959.0
East,Clothing,West Bengal,Arrow,Kolkata,Catalogue,Net Banking,Oct-2012,1.0,1319.0,131.9,10.0,1187.0,1081.6,237.4,17.998483699772557,105.5,8.887952822240944,4.0,7.0,1319.0
East,Clothing,West Bengal,Arrow,Kolkata,Contact Center,Cash on Delivery,May-2012,2.0,2998.0,467.66999999999996,16.499999999999996,2530.0,2128.7,869.5,29.00266844563042,401.8,15.881422924901187,5.0,7.5,1499.0
